id,title,description,availability,condition,price,link,image_link,brand,product_type
RS20,"MOZA PACK R5 RACING SIMULATOR BUNDLE
(R5 BASE+ES WHEEL+SR-P LITE PEDAL+15 DEGREE DESKTOP MOUNTING)","Paquete MOZA R5 con la base de transmisión directa R5 de 5.5 Nm, el volante ES de 28 cm con marco de aluminio y empuñadura de piel microfibra, los pedales SR-P Lite de acero de alta resistencia y abrazadera de mesa. Incorpora force feedback NexGen 4.0 y ajuste vía software MOZA Pit House. Es plug and play con PC Windows e incluye cables y herramientas para instalarse en cualquier escritorio.",out of stock,new,8069.51 MXN,https://catalogo.quantum-imports.com/?sku=RS20,https://catalogo.quantum-imports.com/images/moza/RS20.jpg,MOZA,BUNDLES RACING
RS080,MOZA BASE R9 V3 DIRECT DRIVE WHEEL BASE,"Base de volante MOZA R9 V3 de transmisión directa con 9 Nm de par pico y 180 W de potencia. Usa encoder magnético de 21 bits para alta precisión de force feedback y carcasa completa de aluminio de grado aeronáutico, con anillo colector conductivo de más de 5 millones de revoluciones de vida útil. Admite montaje inferior estándar de 4 orificios y frecuencia USB de 1000 Hz.",in stock,new,7141.71 MXN,https://catalogo.quantum-imports.com/?sku=RS080,https://catalogo.quantum-imports.com/images/moza/RS080.png,MOZA,BASES RACING
RS081,MOZA R12 V2 Direct Drive Wheel Base,"Base de volante MOZA R12 V2 de transmisión directa con 12 Nm de par pico y 216 W de potencia. Monta un servomotor de polo inclinado con rotor envuelto en fibra de carbono para mejor gestión térmica y encoder magnético de 21 bits con procesador de 280 MHz. Soporta force feedback NexGen 4.0 y modo iRacing a 360 Hz, con opción de montaje frontal.",in stock,new,9563.86 MXN,https://catalogo.quantum-imports.com/?sku=RS081,https://catalogo.quantum-imports.com/images/moza/RS081.jpg,MOZA,BASES RACING
RS056,MOZA VOLANTE GS V2P STEERING WHEEL,"Volante MOZA GS V2P de estilo GT con diámetro de 300 mm, aro y placa frontal en fibra de carbono forjada de 5 mm y empuñaduras de piel microfibra perforada. Incluye 2 levas de cambio magnéticas, 2 levas de embrague, 10 botones mecánicos luminosos, 5 encoders rotativos, 2 encoders de pulgar y 2 joysticks, más 10 LED RGB. El quick release metálico permite cambiar el volante de forma rápida y segura.",out of stock,new,8027.41 MXN,https://catalogo.quantum-imports.com/?sku=RS056,https://catalogo.quantum-imports.com/images/moza/RS056.jpg,MOZA,VOLANTES RACING
RS25,MOZA VOLANTE RS V2 STEERING WHEEL LEATHER VERSION,"Volante MOZA RS V2 versión piel, con aro de 13 pulgadas (330 mm) y empuñadura de piel genuina con costura sobre construcción de fibra de carbono forjada y aluminio. Incorpora levas de cambio magnéticas de fibra de carbono, botones mecánicos programables retroiluminados con 8 colores, dos joysticks universales y diales, más barra de LED RGB de revoluciones. Cuenta con quick release integrado y es compatible con las bases MOZA R5, R9, R16 y R21.",in stock,new,7770.64 MXN,https://catalogo.quantum-imports.com/?sku=RS25,https://catalogo.quantum-imports.com/images/moza/RS25.webp,MOZA,VOLANTES RACING
RS057,MOZA VOLANTE CS V2P STEERING WHEEL,"Volante MOZA CS V2P de 13 pulgadas con marco de aluminio de grado aeronáutico, empuñadura de piel microfibra y levas de cambio de fibra de carbono forjada con sensor fotoeléctrico sin contacto. Integra 2 levas magnéticas, 6 botones mecánicos, 2 joysticks, 2 encoders rotativos y 10 LED RGB con telemetría vía MOZA Pit House. Es especialmente adecuado para rally y turismos, y usa quick release metálico para cambios rápidos.",out of stock,new,5686.30 MXN,https://catalogo.quantum-imports.com/?sku=RS057,https://catalogo.quantum-imports.com/images/moza/RS057.webp,MOZA,VOLANTES RACING
RS068,MOZA VOLANTE FSR2 FORMULA WHEEL,"Volante MOZA FSR2 de estilo fórmula con diámetro de 280 mm, marco de fibra de carbono de 5 mm y carcasa trasera de aluminio CNC. Incluye pantalla táctil de 4.3 pulgadas a 60 Hz con interfaz personalizable y procesador quad core de 1.3 GHz, además de un diseño de 6 levas que suma cambio, doble embrague y activación de DRS y KERS. Es compatible con todas las bases MOZA y con bases de terceros mediante el MOZA Universal Hub Kit.",in stock,new,12851.44 MXN,https://catalogo.quantum-imports.com/?sku=RS068,https://catalogo.quantum-imports.com/images/moza/RS068.jpg,MOZA,VOLANTES RACING
RS11,MOZA PEDALES SRP DOUBLE PEDALS WITH BASE,"Pedales MOZA SR-P de dos piezas con base, construidos en acero de alta resistencia con sensor de carga y de ángulo en el freno y sensores de ángulo de 15 bits en acelerador. El freno detecta presión de hasta 100 kg combinando control por ángulo en el recorrido inicial y por presión en el tramo final. El acelerador tipo órgano y el ajuste de recorrido, altura y separación vía MOZA Pit House permiten afinar la respuesta al detalle.",in stock,new,3151.14 MXN,https://catalogo.quantum-imports.com/?sku=RS11,https://catalogo.quantum-imports.com/images/moza/RS11.png,MOZA,PEDALES
RS066,MOZA PEDALES CRP2 PEDALS(THROTTLE+BRAKER),"Pedales MOZA CRP2 (acelerador y freno) con celda de carga de 0 a 200 kg y sensor de ángulo de 15 bits. El cuerpo es de aluminio de grado aeroespacial con talonera de fibra de carbono 3K y base de acero de alta resistencia, probado para más de un millón de pulsaciones. El freno usa bloques de amortiguación con durezas de 55, 70, 80 y 98 para múltiples combinaciones de tacto, con ajustes de recorrido, ángulo y altura.",in stock,new,8784.20 MXN,https://catalogo.quantum-imports.com/?sku=RS066,https://catalogo.quantum-imports.com/images/moza/RS066.webp,MOZA,PEDALES
RS067,MOZA CRP2 CLUTCH PEDAL,ACCESORIOS PARA SIMULADOR,out of stock,new,2263.62 MXN,https://catalogo.quantum-imports.com/?sku=RS067,https://catalogo.quantum-imports.com/images/moza/RS067.png,MOZA,PEDALES
RS076,MOZA PEDAL MBOOSTER ACTIVE PEDAL,"Pedal activo MOZA mBooster con force feedback generado por servomotor de alto par y husillo de bolas, que simula bloqueo de ABS, control de tracción, vibración del motor y fuerzas G en tiempo real. Integra doble celda de carga de 200 kg y encoder magnético de 21 bits, con diseño cerrado sin rieles que reduce el ruido a niveles de hasta 44 dB. Vía MOZA Pit House se configura con un clic como acelerador, freno o embrague.",in stock,new,17779.26 MXN,https://catalogo.quantum-imports.com/?sku=RS076,https://catalogo.quantum-imports.com/images/moza/RS076.png,MOZA,PEDALES
RS082,MOZA PAQUETE PEDALES MBOOSTER ACTIVE PEDAL BUNDLE,"Paquete MOZA mBooster que combina el pedal activo mBooster con un pedal de acelerador CRP2, placa CRP2, placa extendida y fuente de alimentación dedicada. El sistema de force feedback inteligente simula ABS, control de tracción, cambios de marcha y fuerzas G, apoyado en doble celda de carga de 200 kg, encoder magnético de 21 bits y motor de alto par. Funciona como solución de dos pedales integrada al ecosistema MOZA y ajustable vía MOZA Pit House.",out of stock,new,20173.78 MXN,https://catalogo.quantum-imports.com/?sku=RS082,https://catalogo.quantum-imports.com/images/moza/RS076.png,MOZA,PEDALES
RS072,MOZA TABLERO CM2 RACING DASH,"Tablero digital MOZA CM2 con pantalla táctil capacitiva de 5 pulgadas a 720p y 60 Hz, procesador quad core e interfaz personalizable. Incluye 10 indicadores RGB de cambio y 6 luces de bandera con más de 16.7 millones de colores para señales de carrera en tiempo real. Se conecta a las bases MOZA por puerto RJ11 o directo a PC por USB, con carcasa trasera de aluminio y soporte de acero de alta resistencia.",out of stock,new,4073.91 MXN,https://catalogo.quantum-imports.com/?sku=RS072,https://catalogo.quantum-imports.com/images/moza/RS072.jpg,MOZA,TABLEROS
RS032,MOZA TABLERO ES FORMULA MOD,Mod de aro MOZA ES Formula que convierte el volante ES o ESX en un volante de estilo fórmula de 280 mm. Está fabricado en aluminio de grado aeronáutico de 4 mm con empuñaduras de goma antideslizantes y usa el sistema quick release de MOZA para cambios rápidos. El diámetro más compacto hace que la dirección se sienta más directa en monoplazas.,out of stock,new,714.69 MXN,https://catalogo.quantum-imports.com/?sku=RS032,https://catalogo.quantum-imports.com/images/moza/RS032.png,MOZA,TABLEROS
RS12,MOZA ABRAZADERA R9 TABLE CLAMP,"Abrazadera de mesa MOZA para bases R5, R9 y R12, fabricada en acero de alta resistencia mecanizado por CNC de 5 mm de grosor para soportar el par máximo. Se fija a escritorios de hasta 50 mm de grosor con tornillos metálicos y permite ajuste multiángulo mediante cuatro orificios por lado. Es una solución de montaje compacta que ahorra espacio sin necesidad de una plataforma completa.",in stock,new,810.85 MXN,https://catalogo.quantum-imports.com/?sku=RS12,https://catalogo.quantum-imports.com/images/moza/RS12.png,MOZA,ACCESORIOS MOZA
RS31,MOZA FRENO DE MANO HBP HANDBRAKE,"Freno de mano MOZA HBP fabricado en aluminio de grado aeronáutico, con sensor de posición angular Hall sin contacto de 16 bits (65,536 puntos de resolución) que evita el desgaste mecánico. La palanca admite montaje horizontal estilo rally o drift y vertical estilo carretera, con resistencia y recorrido ajustables mediante cambio de resortes. Se conecta por USB directo a PC o a una base MOZA compatible.",in stock,new,1941.36 MXN,https://catalogo.quantum-imports.com/?sku=RS31,https://catalogo.quantum-imports.com/images/moza/RS31.webp,MOZA,ACCESORIOS MOZA
RS039,MOZA PALANCA DE CAMBIOS HGP SHIFTER,"Palanca de cambios MOZA HGP con patrón en H de 7+R, mecanizada por CNC en aluminio de grado aeronáutico anodizado y sensor de ángulo sin contacto de 15 bits para precisión sin mantenimiento. Incorpora un sistema patentado de acelerón en reducción que iguala las revoluciones para cambios más suaves, activable y ajustable en MOZA Pit House. Se conecta directo a PC por USB o a una base MOZA compatible mediante el cable RJ11 incluido.",in stock,new,2809.65 MXN,https://catalogo.quantum-imports.com/?sku=RS039,https://catalogo.quantum-imports.com/images/moza/RS039.webp,MOZA,ACCESORIOS MOZA
RS090,MOZA R21 ULTRA DIRECT DRIVE WHEEL BASE – 21NM TORQUE – BASE PROFESIONAL PARA SIM RACING,"Base de volante MOZA R21 Ultra de transmisión directa con 21 Nm de par sostenido, capaz de mantener el rendimiento completo en sesiones largas sin recorte de par. Monta un motor de alambre plano de nueva generación que minimiza el cogging para un force feedback suave y constante, con encoder magnético de 21 bits y más de 2 millones de puntos de resolución. La carcasa es de aluminio mecanizado por CNC con doble tira RGB para efectos de telemetría.",out of stock,new,16279.36 MXN,https://catalogo.quantum-imports.com/?sku=RS090,https://catalogo.quantum-imports.com/images/moza/RS090.png,MOZA,BASES RACING
RS091,MOZA R25 ULTRA 25NM DIRECT DRIVE – BASE DE VOLANTE PROFESIONAL PARA SIMULADOR,"Base de volante MOZA R25 Ultra de transmisión directa con 25 Nm de par y motor de alambre plano de cero cogging con 26% más densidad de par que competidores de tamaño similar. Incluye un sensor de par real con precisión de muestreo de 0.1% y frecuencia de respuesta de hasta 2 kHz, encoder magnético de 21 bits y sistema de enfriamiento inteligente con monitoreo de temperatura. La estructura es un monocasco de aluminio fundido a presión con montaje inferior, frontal y lateral.",in stock,new,20624.94 MXN,https://catalogo.quantum-imports.com/?sku=RS091,https://catalogo.quantum-imports.com/images/moza/RS091.png,MOZA,BASES RACING
RS047,MOZA KS FORMULA – VOLANTE ESTILO F1 PARA SIMULADOR DE CARRERAS,"Volante MOZA KS de estilo GT con diámetro de 300 mm y carcasa de composite reforzado con fibra de carbono, con un peso de solo 1220 g para mayor respuesta. Ofrece 70 señales de entrada programables, 10 botones RGB de recorrido corto de 0.25 mm con 8 colores, encoders de pulgar y rotativos, y empuñaduras de TPE de alta adherencia. Es compatible con todas las bases MOZA no inalámbricas y con bases de terceros mediante el MOZA Hub Kit.",out of stock,new,5405.66 MXN,https://catalogo.quantum-imports.com/?sku=RS047,https://catalogo.quantum-imports.com/images/moza/RS047.webp,MOZA,VOLANTES RACING
AS017,MOZA AB6 FLIGHT SIMULATOR BASE – CONTROL PROFESIONAL PARA SIMULADOR DE VUELO,"Base de force feedback MOZA AB6 para simuladores de vuelo, con dobles servomotores que entregan 4.4 Nm de par continuo y 6 Nm de par pico combinado, encoder magnético de 15 bits y tasa de sondeo USB de 1000 Hz. Ofrece rango de movimiento de ±20° en alabeo y ±17° en cabeceo, carcasa de aluminio y panel frontal con 8 botones RGB y dos deslizadores analógicos. Es compatible con MSFS 2020/2024, X-Plane, DCS, IL-2 y War Thunder, e incluye abrazadera de escritorio.",out of stock,new,9021.99 MXN,https://catalogo.quantum-imports.com/?sku=AS017,https://catalogo.quantum-imports.com/images/moza/AS017.png,MOZA,BASES DE VUELO
AS001,MOZA AB9 FORCE FEEDBACK – BASE AVANZADA PARA SIMULADOR DE VUELO,"Base de force feedback MOZA AB9 para simuladores de vuelo, con dobles servomotores que entregan 9 Nm constantes en una dirección y hasta 12 Nm de par pico para simular rodaje, despegue, aterrizaje y turbulencia. Emplea la tecnología propia MCLS con devanado segmentado para lograr muy bajo cogging y respuesta suave e inmediata. La carcasa es de aluminio de grado aeronáutico con diseño sin ventilador, admite montaje en escritorio o rig y se ajusta vía MOZA Cockpit Control Software.",in stock,new,11060.82 MXN,https://catalogo.quantum-imports.com/?sku=AS001,https://catalogo.quantum-imports.com/images/moza/AS001.jpg,MOZA,BASES DE VUELO
RS095,MOZA KS PRO STEERING WHEEL – VOLANTE PROFESIONAL PARA SIM RACING,"Volante MOZA KS Pro de estilo GT tipo mariposa de 300 mm, con placas de composite reforzado con fibra de carbono, empuñaduras de goma TPE y pantalla de 2.99 pulgadas con interfaz personalizable. Integra 10 botones RGB de recorrido corto, 5 encoders rotativos, 2 de pulgar, 2 funky switches de 7 posiciones, levas de cambio de fibra de carbono forjada con sensores Hall y doble embrague. Usa quick release de aluminio con comunicación cableada por anillo colector y es compatible con todas las bases MOZA y con terceros vía hub.",out of stock,new,7584.17 MXN,https://catalogo.quantum-imports.com/?sku=RS095,https://catalogo.quantum-imports.com/images/moza/RS095.jpg,MOZA,VOLANTES RACING
RS098,SRP2 RACING PEDALS,"Pedales MOZA SRP2 de acelerador y freno con celda de carga de 100 kg y sensor de ángulo de 15 bits en tecnología de fusión, donde el sensor de ángulo cubre el recorrido inicial y la celda de carga el tramo final. Están construidos en aluminio de grado aeroespacial CNC y acero de alta resistencia, con ángulo, separación y altura ajustables sin herramienta. El freno usa estructura de elastómero con 25 configuraciones de tacto de serie, ampliables a más de 1,000 con el kit de rendimiento opcional, y se conectan por USB a PC.",out of stock,new,3247.29 MXN,https://catalogo.quantum-imports.com/?sku=RS098,https://catalogo.quantum-imports.com/images/moza/RS098.png,MOZA,PEDALES
RS099,SRP2 CLUTCH PEDAL,"Pedal de embrague MOZA SRP2 que se añade a los pedales SRP2 para tener control de tres pedales, montándose en la misma base sin adaptadores. Comparte la construcción de aluminio de grado aeroespacial CNC y acero de alta resistencia del set, con diseño cerrado accionado por resorte y sensor de ángulo de alta precisión. Permite ajustar altura, ángulo y precarga en dos etapas, y se configura por USB en MOZA Pit House.",out of stock,new,893.11 MXN,https://catalogo.quantum-imports.com/?sku=RS099,https://catalogo.quantum-imports.com/images/moza/RS099.png,MOZA,PEDALES
RS100,SRP2 REAR SUPPORT BRACKET,"Soporte trasero MOZA para pedales SRP2 que mejora la estabilidad al usarlos en el piso, apoyando la parte trasera del pedal contra una pared para evitar que se deslicen. Está fabricado en acero de alta resistencia con perfil reforzado que mantiene su forma bajo la presión de frenado de la celda de carga. Se instala con los tornillos y llave incluidos, admite ajuste lateral para adaptarse a la separación de los pedales y absorbe la carga de frenado a través del chasis.",in stock,new,543.17 MXN,https://catalogo.quantum-imports.com/?sku=RS100,https://catalogo.quantum-imports.com/images/moza/RS100.jpg,MOZA,ACCESORIOS MOZA
TRX-SIM-AUTO,TRAK RACER TRX V2 RACING SIMULATOR,SIMULADOR DE CARRERAS,in stock,new,80809.51 MXN,https://catalogo.quantum-imports.com/?sku=TRX-SIM-AUTO,https://catalogo.quantum-imports.com/images/trak-racer/TRX-SIM-AUTO.webp,TRAK RACER,SIMULADORES
11205,"DISNEY MICKEY COCINA CON LUZ, SONIDO Y AGUA",ROLE PLAY,in stock,new,1273.44 MXN,https://catalogo.quantum-imports.com/?sku=11205,https://catalogo.quantum-imports.com/images/disney/11205.jpg,DISNEY,ROLE PLAY
11315,DISNEY STICH COCINA CON LUZ Y SONIDO,ROLE PLAY,in stock,new,1276.14 MXN,https://catalogo.quantum-imports.com/?sku=11315,https://catalogo.quantum-imports.com/images/disney/11315.jpg,DISNEY,ROLE PLAY
11001,DISNEY PRINCESAS COCINA CON LUZ Y SONIDO,ROLE PLAY,in stock,new,749.00 MXN,https://catalogo.quantum-imports.com/?sku=11001,https://catalogo.quantum-imports.com/images/disney/11001.jpg,DISNEY,ROLE PLAY
1159,DISNEY PRINCESAS TOCADOR DE BELLEZA,ROLE PLAY,in stock,new,501.41 MXN,https://catalogo.quantum-imports.com/?sku=1159,https://catalogo.quantum-imports.com/images/disney/1159-tocador.jpg,DISNEY,ROLE PLAY
11030,BARBIE MÁQUINA DE COSER CON LUZ Y SONIDO PORTATIL ROSA,ROLE PLAY,in stock,new,447.39 MXN,https://catalogo.quantum-imports.com/?sku=11030,https://catalogo.quantum-imports.com/images/barbie/11030.jpg,BARBIE,ROLE PLAY
E-LM-U-1GR,EMISHA LIQUID ULTRA 1G METAL LÍQUIDO ALTA CONDUCTIVIDAD,METAL LIQUIDO,in stock,new,284.75 MXN,https://catalogo.quantum-imports.com/?sku=E-LM-U-1GR,https://catalogo.quantum-imports.com/images/emisha/E-LM-U-1GR.jpg?v3,EMISHA,METAL LIQUIDO
E-LM-U-2GR,EMISHA LIQUID ULTRA 2G METAL LÍQUIDO ALTA CONDUCTIVIDAD,METAL LIQUIDO,out of stock,new,375.42 MXN,https://catalogo.quantum-imports.com/?sku=E-LM-U-2GR,https://catalogo.quantum-imports.com/images/emisha/E-LM-U-2GR.jpg?v3,EMISHA,METAL LIQUIDO
E-LM-U-5GR,EMISHA LIQUID ULTRA 5G METAL LÍQUIDO ALTA CONDUCTIVIDAD,METAL LIQUIDO,out of stock,new,640.45 MXN,https://catalogo.quantum-imports.com/?sku=E-LM-U-5GR,https://catalogo.quantum-imports.com/images/emisha/E-LM-U-5GR.jpg?v3,EMISHA,METAL LIQUIDO
E-LM-U-10GR,EMISHA LIQUID ULTRA 10G METAL LÍQUIDO ALTA CONDUCTIVIDAD,METAL LIQUIDO,in stock,new,1076.35 MXN,https://catalogo.quantum-imports.com/?sku=E-LM-U-10GR,https://catalogo.quantum-imports.com/images/emisha/E-LM-U-10GR.jpg,EMISHA,METAL LIQUIDO
TG-D-030-R,THERMAL GRIZZLY DURONAUT - 30G,"Pasta térmica de alto desempeño con enfoque en estabilidad a largo plazo, para gamers, overclockers y sistemas de enfriamiento industriales exigentes. Eléctricamente no conductora. Presentación de 30 g.",in stock,new,990.64 MXN,https://catalogo.quantum-imports.com/?sku=TG-D-030-R,https://catalogo.quantum-imports.com/images/tg/tg-d-030-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-KE-006-R,THERMAL GRIZZLY KRYONAUT EXTREME - 6G · NUEVO,"Pasta térmica de altísimo desempeño optimizada para overclocking, desde refrigeración líquida hasta nitrógeno líquido. Eléctricamente no conductora (0 pS/m), color rosa y sin curado. Presentación de 6 g.",in stock,new,779.52 MXN,https://catalogo.quantum-imports.com/?sku=TG-KE-006-R,https://catalogo.quantum-imports.com/images/tg/tg-ke-006-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-HP-002-R,THERMAL GRIZZLY HYDRONAUT PRO - 2 G · NUEVO,"Pasta térmica de alto desempeño con base libre de silicona, apta para sistemas industriales y equipos de PC de alto rendimiento donde los aceites de silicona podrían dañar los sellos. Eléctricamente no conductora. Presentación de 2 g.",in stock,new,312.04 MXN,https://catalogo.quantum-imports.com/?sku=TG-HP-002-R,https://catalogo.quantum-imports.com/images/tg/tg-hp-002-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-HP-006-R,THERMAL GRIZZLY HYDRONAUT PRO - 6 G · NUEVO,"Pasta térmica de alto desempeño con base libre de silicona, apta para sistemas industriales y equipos de PC de alto rendimiento donde los aceites de silicona podrían dañar los sellos. Eléctricamente no conductora. Presentación de 6 g.",in stock,new,486.04 MXN,https://catalogo.quantum-imports.com/?sku=TG-HP-006-R,https://catalogo.quantum-imports.com/images/tg/tg-hp-006-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-HP-030-R,THERMAL GRIZZLY HYDRONAUT PRO - 30 G · NUEVO,"Pasta térmica de alto desempeño con base libre de silicona, apta para sistemas industriales y equipos de PC de alto rendimiento donde los aceites de silicona podrían dañar los sellos. Eléctricamente no conductora. Presentación de 30 g.",in stock,new,1041.68 MXN,https://catalogo.quantum-imports.com/?sku=TG-HP-030-R,https://catalogo.quantum-imports.com/images/tg/tg-hp-030-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-DP-002-R,THERMAL GRIZZLY DURONAUT PRO 2G · NUEVO,Pasta térmica de alto desempeño formulada para una estabilidad a largo plazo particularmente alta y máxima durabilidad. Eléctricamente no conductora. Presentación de 2 g.,in stock,new,337.56 MXN,https://catalogo.quantum-imports.com/?sku=TG-DP-002-R,https://catalogo.quantum-imports.com/images/tg/tg-dp-002-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-DP-006-R,THERMAL GRIZZLY DURONAUT PRO 6G · NUEVO,Pasta térmica de alto desempeño formulada para una estabilidad a largo plazo particularmente alta y máxima durabilidad. Eléctricamente no conductora. Presentación de 6 g.,in stock,new,568.40 MXN,https://catalogo.quantum-imports.com/?sku=TG-DP-006-R,https://catalogo.quantum-imports.com/images/tg/tg-dp-006-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-DP-030-R,THERMAL GRIZZLY DURONAUT PRO 30G · NUEVO,Pasta térmica de alto desempeño formulada para una estabilidad a largo plazo particularmente alta y máxima durabilidad. Eléctricamente no conductora. Presentación de 30 g.,in stock,new,1816.56 MXN,https://catalogo.quantum-imports.com/?sku=TG-DP-030-R,https://catalogo.quantum-imports.com/images/tg/tg-dp-030-r.jpg,THERMAL GRIZZLY,Pasta térmica
TG-MP-B-120-20-05-4,"THERMAL GRIZZLY MINUS PAD BASIC - 120X20X0,5 MM 4 PCS · NUEVO","Pad térmico eléctricamente no conductor de la serie Minus Pad Basic, para SSD, disipadores de GPU (aire y agua), reguladores de voltaje y módulos de memoria. Formato de 120x20 mm, espesor de 0.5 mm, paquete de 4 piezas.",in stock,new,344.52 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-B-120-20-05-4,https://catalogo.quantum-imports.com/images/tg/tg-mp-b-120-20-05-4.jpg,THERMAL GRIZZLY,Pads térmicos
TG-MP-B-120-20-10-4,"THERMAL GRIZZLY MINUS PAD BASIC - 120X20X1,0 MM 4 PCS · NUEVO","Pad térmico eléctricamente no conductor de la serie Minus Pad Basic, para SSD, disipadores de GPU (aire y agua), reguladores de voltaje y módulos de memoria. Formato de 120x20 mm, espesor de 1.0 mm, paquete de 4 piezas.",in stock,new,379.32 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-B-120-20-10-4,https://catalogo.quantum-imports.com/images/tg/tg-mp-b-120-20-10-4.jpg,THERMAL GRIZZLY,Pads térmicos
TG-MP-B-120-20-15-4,"THERMAL GRIZZLY MINUS PAD BASIC - 120X20X1,5 MM 4 PCS · NUEVO","Pad térmico eléctricamente no conductor de la serie Minus Pad Basic, para SSD, disipadores de GPU (aire y agua), reguladores de voltaje y módulos de memoria. Formato de 120x20 mm, espesor de 1.5 mm, paquete de 4 piezas.",in stock,new,396.72 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-B-120-20-15-4,https://catalogo.quantum-imports.com/images/tg/tg-mp-b-120-20-15-4.jpg,THERMAL GRIZZLY,Pads térmicos
TG-MP-HC-120-100-10-2,THERMAL GRIZZLY MINUS PAD HC 120X100X1 MM 2 PCS · NUEVO,"Pad térmico de alta compresibilidad (High Compression), eléctricamente no conductor, ideal cuando no se conoce el espesor exacto requerido. Se adapta a diferencias de altura y mantiene su conductividad térmica incluso bajo fuerte compresión, útil al convertir una GPU a refrigeración líquida o al reemplazar los pads de un cooler. Formato 120x100 mm, espesor de 1 mm, paquete de 2 piezas.",out of stock,new,569.56 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-HC-120-100-10-2,https://catalogo.quantum-imports.com/images/tg/tg-mp-hc-120-100-10-2.jpg,THERMAL GRIZZLY,Pads térmicos
TG-MP-HC-120-100-20-2,THERMAL GRIZZLY MINUS PAD HC 120X100X2 MM 2 PCS · NUEVO,"Pad térmico de alta compresibilidad (High Compression), eléctricamente no conductor, ideal cuando no se conoce el espesor exacto requerido. Se adapta a diferencias de altura y mantiene su conductividad térmica incluso bajo fuerte compresión, útil al convertir una GPU a refrigeración líquida o al reemplazar los pads de un cooler. Formato 120x100 mm, espesor de 2 mm, paquete de 2 piezas.",in stock,new,421.08 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-HC-120-100-20-2,https://catalogo.quantum-imports.com/images/tg/tg-mp-hc-120-100-20-2.jpg,THERMAL GRIZZLY,Pads térmicos
TG-MP-E2-120-20-05-2,"THERMAL GRIZZLY MINUS PAD EXTREME V2 - 120X20X0,5 MM 2 PCS · NUEVO","Pad térmico de alto desempeño de la serie Minus Pad Extreme 2, eléctricamente no conductor y sin curado, formulado con óxido de aluminio, hidróxido de aluminio y polvo de aluminio de distintos tamaños de partícula para rellenar los huecos de la superficie. No se endurece con el uso prolongado. Formato 120x20 mm, espesor de 0.5 mm, paquete de 2 piezas.",in stock,new,885.08 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-E2-120-20-05-2,https://catalogo.quantum-imports.com/images/tg/tg-mp-e2-120-20-05-2.jpg,THERMAL GRIZZLY,Pads térmicos
TG-MP-E2-120-20-10-2,"THERMAL GRIZZLY MINUS PAD EXTREME V2 - 120X20X1,0 MM 2 PCS · NUEVO","Pad térmico de alto desempeño de la serie Minus Pad Extreme 2, eléctricamente no conductor y sin curado, formulado con óxido de aluminio, hidróxido de aluminio y polvo de aluminio de distintos tamaños de partícula para rellenar los huecos de la superficie. No se endurece con el uso prolongado. Formato 120x20 mm, espesor de 1.0 mm, paquete de 2 piezas.",in stock,new,836.36 MXN,https://catalogo.quantum-imports.com/?sku=TG-MP-E2-120-20-10-2,https://catalogo.quantum-imports.com/images/tg/tg-mp-e2-120-20-10-2.jpg,THERMAL GRIZZLY,Pads térmicos
TG-D8-001,THERMAL GRIZZLY BANCO DE PRUEBAS DER8ENCHTABLE · NUEVO,"Banco de pruebas abierto profesional desarrollado con der8auer y ElmorLabs, con PCB activo integrado para control de ventiladores, bomba, almacenamiento y periféricos. Marco de aluminio anodizado negro, tres zonas de ventiladores (conmutables a 50% o 100%, 3A y fusible por zona) más zona de bomba, puertos SATA, ranuras microSD, USB 2.0 tipo A y C, y soporte para radiadores y fuente. Compatible con coolers de aire y AIO, con iluminación ARGB por header de 3 pines.",out of stock,new,5078.48 MXN,https://catalogo.quantum-imports.com/?sku=TG-D8-001,https://catalogo.quantum-imports.com/images/tg/tg-d8-001.jpg,THERMAL GRIZZLY,Overclocking y modding
TG-MY-P-RGB-I1851,THERMAL GRIZZLY INTEL 1851 MYCRO PRO RGB · NUEVO,"Bloque de agua para CPU con base de cobre niquelada de microaletas (ancho de canal y de aleta de 0.2 mm, 70 microaletas) y RGB. Placa de acrílico templado, jet plate para optimizar el flujo y filtro de malla fina en la entrada que retiene partículas del circuito. Puertos G1/4 y LEDs controlables por header ARGB de 3 pines. Para socket LGA1851, compatible también con LGA1700.",in stock,new,2891.88 MXN,https://catalogo.quantum-imports.com/?sku=TG-MY-P-RGB-I1851,https://catalogo.quantum-imports.com/images/tg/tg-my-p-rgb-i1851.jpg,THERMAL GRIZZLY,Overclocking y modding
